dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
10 July,Gujarat,40155,8.93626112442667,28183,2023,14,875,11.42745200470158,781.2857142857143,10.227017727578726,7657,449349,7035.104474469481,13.699187970065129,119.87963689918708,7639.428571428572,16.857142857142858
11 July,Gujarat,41027,8.976165367802462,28685,2033,10,872,11.299727873525981,804.1428571428571,10.678782819851268,7717,457066,7155.923484258044,13.652219325596334,120.81900978856298,7530.285714285715,15.285714285714286
12 July,Gujarat,41906,9.018909018909019,29198,2046,13,879,11.596306068601583,826.1428571428571,11.010624119416626,7580,464646,7274.597592615865,13.761812829356856,118.67410835782135,7503.142857142857,14.571428571428571
13 July,Gujarat,42808,9.10295259056064,29806,2056,10,902,16.05267841252892,850.0,11.486264743923863,5619,470265,7362.569863705918,14.121905770284283,87.97227109005253,7400.142857142857,13.571428571428571
14 July,Gujarat,43723,9.140053557206079,30555,2070,14,915,11.293507775857814,869.5714285714286,11.586120258103813,8102,478367,7489.41651620131,14.325436562982393,126.84665249539164,7505.285714285715,13.142857142857142
15 July,Gujarat,44648,9.154676885917159,31346,2080,10,925,9.903640256959315,889.8571428571429,11.568820459484055,9340,487707,7635.64556264749,14.481998711211709,146.22904644618092,7691.857142857143,12.285714285714286
16 July,Gujarat,45567,9.128553398641746,32174,2090,10,919,8.017098490796476,898.1428571428571,10.938098054907964,11463,499170,7815.112753162755,14.388061422274118,179.46719051526466,8211.142857142857,11.571428571428571
17 July,Gujarat,46516,9.08515625,32944,2107,17,949,7.396726422447389,908.7142857142857,10.153070182439226,12830,512000,8015.981989340967,14.857747866962066,200.86923617821213,8950.142857142857,12.0
18 July,Gujarat,47476,9.05517292679531,34005,2126,19,960,7.80678214198585,921.2857142857143,9.592301170590948,12297,524297,8208.506463018557,15.029966230014313,192.52447367758958,9604.42857142857,13.285714285714286
19 July,Gujarat,48441,9.035443425190534,34882,2146,20,965,8.160676532769555,933.5714285714286,9.142929095080866,11825,536122,8393.641203299723,15.108247304128971,185.1347402811659,10210.857142857143,14.285714285714286
20 July,Gujarat,49439,9.005462768835077,35659,2166,20,998,7.756275744151706,947.2857142857143,8.423098419795743,12867,548989,8595.089719426383,15.624902393285714,201.4485161266606,11246.285714285714,15.714285714285714
21 July,Gujarat,50465,8.96865369782577,36403,2200,34,1026,7.492879573504711,963.1428571428571,7.996204708533476,13693,562682,8809.470268996785,16.0632764083278,214.38054957040208,12045.0,18.571428571428573
22 July,Gujarat,51485,8.92742575939907,37240,2228,28,1020,7.273245864232744,976.7142857142857,7.682108787739188,14024,576706,9029.033025673578,15.969339119390208,219.56275667679242,12714.142857142857,21.142857142857142
23 July,Gujarat,52563,8.885474194546294,37958,2256,28,1078,7.256815886906765,999.4285714285714,7.572166120076631,14855,591561,9261.606096868227,16.87739957912024,232.57307119464858,13198.714285714286,23.714285714285715
24 July,Gujarat,53631,8.83952676531766,38830,2282,26,1068,7.046249257768688,1016.4285714285714,7.511771785721827,15157,606718,9498.9073449394,16.720837430890924,237.30124807117392,13531.142857142857,25.0
25 July,Gujarat,54712,8.815103872961451,39612,2304,22,1081,7.752438324727481,1033.7142857142858,7.508950345042287,13944,620662,9717.217604430358,16.924368223589035,218.3102594909579,13766.42857142857,25.428571428571427
26 July,Gujarat,55822,8.69000731665551,40365,2325,21,1110,5.113322277501382,1054.4285714285713,6.94695429561027,21708,642370,10057.082715806557,17.37839845345405,339.8651113761987,15178.285714285714,25.571428571428573
27 July,Gujarat,56874,8.516060636915208,41380,2347,22,1052,4.1297008714768,1062.142857142857,6.255521433679694,25474,667844,10455.909132205916,16.47033799372402,398.826416399359,16979.285714285714,25.857142857142858
28 July,Gujarat,57982,8.402068130046429,42412,2371,24,1108,4.98022294138799,1073.857142857143,5.899850875127541,22248,690092,10804.228599586497,17.34708602380819,348.3194673805817,18201.428571428572,24.428571428571427
29 July,Gujarat,59126,8.292496837333767,43195,2395,24,1144,4.992580954874749,1091.5714285714287,5.606016140865737,22914,713006,11162.975106039152,17.91070975743372,358.74650645265416,19471.428571428572,23.857142857142858
30 July,Gujarat,60285,8.167891251949333,44074,2417,22,1159,4.623608728607333,1103.142857142857,5.270558043027192,25067,738073,11555.429443005578,18.145552979777698,392.45433696642584,20930.285714285714,23.0
31 July,Gujarat,61438,8.033452888881333,44907,2439,22,1153,4.317705212702217,1115.2857142857142,4.939294820288627,26704,764777,11973.513003637143,18.05161569084011,418.0835606315648,22579.85714285714,22.428571428571427
01 August,Gujarat,62574,7.909945896748749,45782,2463,24,1136,4.318898984906665,1123.142857142857,4.613362438240092,26303,791080,12385.318422124712,17.78546003885027,411.8054184875692,24345.428571428572,22.714285714285715
02 August,Gujarat,63675,7.81926357088913,46587,2485,22,1101,4.73446570629972,1121.857142857143,4.566626929898526,23255,814335,12749.403697831985,17.237492520047667,364.0852757072738,24566.428571428572,22.857142857142858
03 August,Gujarat,64684,7.7549082608403745,47561,2507,22,1009,5.103950629773888,1115.7142857142858,4.697461806808613,19769,834104,13058.91140866652,15.79712075633796,309.50771083453435,23751.428571428572,22.857142857142858
04 August,Gujarat,65704,7.686125691504482,48459,2532,25,1020,4.91921871232216,1103.142857142857,4.687187020097483,20735,854839,13383.543023020005,15.969339119390208,324.6316143534862,23535.285714285714,23.0
05 August,Gujarat,66777,7.595087879728803,49505,2555,23,1073,4.4022318864363665,1093.0,4.603295890064799,24374,879213,13765.147603114141,16.79911850500558,381.60458009413423,23743.85714285714,22.857142857142858
06 August,Gujarat,67811,7.503026172240651,50422,2582,27,1034,4.208555496764215,1075.142857142857,4.541696588598085,24569,903782,14149.805145098746,16.18852612691125,384.6575419846059,23672.714285714286,23.571428571428573
07 August,Gujarat,68885,7.404019678129094,51792,2604,22,1074,4.03896055056222,1063.857142857143,4.497089301673953,26591,930373,14566.119553455319,16.814774719828513,416.31440835657355,23656.571428571428,23.571428571428573
08 August,Gujarat,69986,7.315775444391598,52927,2627,23,1101,4.190773447015834,1058.857142857143,4.476791592425935,26272,956645,14977.439629283377,17.237492520047667,411.32007582805835,23652.14285714286,23.428571428571427
09 August,Gujarat,71064,7.195407186901978,54238,2652,25,1078,3.4791027916733905,1055.5714285714287,4.263827577252662,30985,987630,15462.547445571912,16.87739957912024,485.1078162885349,24756.428571428572,23.857142857142858
10 August,Gujarat,72120,7.089814143058529,55376,2672,20,1056,3.56708552898257,1062.2857142857142,4.060503467482117,29604,1017234,15926.03402918998,16.532962853015746,463.4865836180664,26161.428571428572,23.571428571428573
11 August,Gujarat,73238,6.916546807431619,56516,2695,23,1118,2.6844670684563114,1076.2857142857142,3.692377059624979,41647,1058881,16578.06840792061,17.5036481720375,652.0343787306314,29148.85714285714,23.285714285714285
12 August,Gujarat,74390,6.707814662693135,57493,2713,18,1152,2.298300215465645,1087.5714285714287,3.3129961008216124,50124,1109005,17362.820519705234,18.035959476017176,784.7521117846223,32827.42857142857,22.571428571428573
13 August,Gujarat,75482,6.508067617272306,58539,2731,18,1092,2.1488871834228704,1095.857142857143,2.996016247461334,50817,1159822,18158.422388362145,17.09658658664128,795.6018686569139,36577.142857142855,21.285714285714285
14 August,Gujarat,76569,6.322545698061265,59622,2746,15,1087,2.1220107369448513,1097.7142857142858,2.737695689661315,51225,1211047,18960.411992666817,17.018305512526624,801.98960430467,40096.28571428572,20.285714285714285
15 August,Gujarat,77663,6.152674876254096,60637,2765,19,1094,2.136009528086378,1096.7142857142858,2.511951154869298,51217,1262264,19762.276347252904,17.127899016287145,801.8643545860865,43659.857142857145,19.714285714285715
16 August,Gujarat,78783,6.001032887881392,61596,2785,20,1120,2.2151898734177213,1102.7142857142858,2.3736600306278715,50560,1312824,20553.854568700324,17.534960601683366,791.5782214474206,46456.28571428572,19.0
17 August,Gujarat,79816,5.8758918817047565,62679,2800,15,1033,2.2683355292050944,1099.4285714285713,2.2560314249699527,45540,1358364,21266.83859173663,16.17286991208832,712.9840230363039,48732.857142857145,18.285714285714285
18 August,Gujarat,80942,5.717866230384615,63810,2820,20,1126,1.9673620575182584,1100.5714285714287,2.1596952205810207,57234,1415598,22162.906390912292,17.628897890620955,896.0677991756659,50959.57142857143,17.857142857142858
19 August,Gujarat,82087,5.551561615523569,64930,2837,17,1145,1.8165664514286621,1099.5714285714287,2.08238642512391,63031,1478629,23149.733267416494,17.926365972256654,986.8268765042002,52803.42857142857,17.714285714285715
20 August,Gujarat,83262,5.381741558508713,66053,2853,16,1175,1.7155538683914675,1111.4285714285713,2.00878909780066,68491,1547120,24222.0430768539,18.396052416944602,1072.3098094374066,55328.28571428572,17.428571428571427
21 August,Gujarat,84466,5.213734987503603,67377,2867,14,1204,1.6505133864312447,1128.142857142857,1.930712434599775,72947,1620067,25364.11697954229,18.850082646809618,1142.0739026883898,58431.42857142857,17.285714285714285
22 August,Gujarat,85678,5.053780248624895,68357,2881,14,1212,1.6104600175396635,1145.0,1.8507785277362774,75258,1695325,26542.372394686474,18.975332365393072,1178.2554151441846,61865.857142857145,16.571428571428573
23 August,Gujarat,86779,4.941482222587925,69329,2895,14,1101,1.8106170240757795,1142.2857142857142,1.8037080230719431,60808,1756133,27494.3955056393,17.237492520047667,952.0231109528233,63329.857142857145,15.714285714285714
24 August,Gujarat,87846,4.8288311662611765,70350,2908,13,1067,1.6919051771981288,1147.142857142857,1.7424929584188666,63065,1819198,28481.754693447478,16.70518121606799,987.3591878081799,65833.42857142857,15.428571428571429
25 August,Gujarat,88942,4.701510486183611,71361,2928,20,1096,1.5101202860410323,1142.857142857143,1.6800475453455332,72577,1891775,29618.035796651384,17.159211445933007,1136.281103203905,68025.28571428571,15.428571428571429
26 August,Gujarat,90139,4.576224892421476,72408,2945,17,1197,1.535619443482277,1150.2857142857142,1.6396012991376414,77949,1969724,30838.422085884078,18.740489143049096,1220.3862892326933,70156.42857142857,15.428571428571429
27 August,Gujarat,91329,4.463889897656395,73601,2962,17,1190,1.5611266349193855,1152.4285714285713,1.6171809691057693,76227,2045951,32031.848373191682,18.630895639288575,1193.4262873076052,71261.57142857143,15.571428571428571
28 August,Gujarat,92601,4.364366978028996,74651,2976,14,1272,1.6781002638522426,1162.142857142857,1.6215386578005277,75800,2121751,33218.58945676989,19.914705254768965,1186.7410835782134,71669.14285714286,15.571428571428571
29 August,Gujarat,93883,4.275211351625808,75762,2989,13,1282,1.726971468599294,1172.142857142857,1.638836735509128,74234,2195985,34380.8129079354,20.07126740299828,1162.2234511655026,71522.85714285714,15.428571428571429
30 August,Gujarat,95155,4.200226619341745,76857,3006,17,1272,1.830531890398342,1196.5714285714287,1.6444810931794087,69488,2265473,35468.73196355127,19.914705254768965,1087.9190556158694,72762.85714285714,15.857142857142858
30 January,Rajasthan,,,,,,,,,,,,,,,,
31 January,Rajasthan,,,,,,,,,,,,,,,,
01 February,Rajasthan,,,,,,,,,,,,,,,,
02 February,Rajasthan,,,,,,,,,,,,,,,,
03 February,Rajasthan,,,,,,,,,,,,,,,,
04 February,Rajasthan,,,,,,,,,,,,,,,,
05 February,Rajasthan,,,,,,,,,,,,,,,,
06 February,Rajasthan,,,,,,,,,,,,,,,,
07 February,Rajasthan,,,,,,,,,,,,,,,,
08 February,Rajasthan,,,,,,,,,,,,,,,,
09 February,Rajasthan,,,,,,,,,,,,,,,,
10 February,Rajasthan,,,,,,,,,,,,,,,,
11 February,Rajasthan,,,,,,,,,,,,,,,,
12 February,Rajasthan,,,,,,,,,,,,,,,,
13 February,Rajasthan,,,,,,,,,,,,,,,,
14 February,Rajasthan,,,,,,,,,,,,,,,,
15 February,Rajasthan,,,,,,,,,,,,,,,,
16 February,Rajasthan,,,,,,,,,,,,,,,,
17 February,Rajasthan,,,,,,,,,,,,,,,,
18 February,Rajasthan,,,,,,,,,,,,,,,,
19 February,Rajasthan,,,,,,,,,,,,,,,,
20 February,Rajasthan,,,,,,,,,,,,,,,,
21 February,Rajasthan,,,,,,,,,,,,,,,,
22 February,Rajasthan,,,,,,,,,,,,,,,,
23 February,Rajasthan,,,,,,,,,,,,,,,,
24 February,Rajasthan,,,,,,,,,,,,,,,,
25 February,Rajasthan,,,,,,,,,,,,,,,,
26 February,Rajasthan,,,,,,,,,,,,,,,,
27 February,Rajasthan,,,,,,,,,,,,,,,,
28 February,Rajasthan,,,,,,,,,,,,,,,,
29 February,Rajasthan,,,,,,,,,,,,,,,,
01 March,Rajasthan,,,,,,,,,,,,,,,,
02 March,Rajasthan,,,,,,,,,,,,,,,,
03 March,Rajasthan,1,,,,,1,,1.0,,,,,0.012340698702470555,,,
04 March,Rajasthan,2,,,,,1,,1.0,,,,,0.012340698702470555,,,
05 March,Rajasthan,2,,,,,,,1.0,,,,,,,,
06 March,Rajasthan,2,,,,,,,1.0,,,,,,,,
07 March,Rajasthan,2,,,,,,,1.0,,,,,,,,
08 March,Rajasthan,2,,,,,,,1.0,,,,,,,,
09 March,Rajasthan,2,,,,,,,1.0,,,,,,,,
10 March,Rajasthan,3,,,,,1,,1.0,,,,,0.012340698702470555,,,
11 March,Rajasthan,3,,,,,,,1.0,,,,,,,,
12 March,Rajasthan,3,,,,,,,1.0,,,,,,,,
13 March,Rajasthan,3,,,,,,,1.0,,,,,,,,
14 March,Rajasthan,4,,,,,1,,1.0,,,,,0.012340698702470555,,,
15 March,Rajasthan,4,,,,,,,1.0,,,,,,,,
16 March,Rajasthan,4,,,,,,,1.0,,,,,,,,
17 March,Rajasthan,4,,,,,,,1.0,,,,,,,,
18 March,Rajasthan,7,,,,,3,,2.0,,,,,0.03702209610741167,,,
19 March,Rajasthan,9,,,,,2,,2.0,,,,,0.02468139740494111,,,
20 March,Rajasthan,17,,,,,8,,3.5,,,,,0.09872558961976444,,,
21 March,Rajasthan,24,,,,,7,,5.0,,,,,0.08638489091729389,,,
22 March,Rajasthan,29,,,,,5,,5.0,,,,,0.061703493512352776,,,
23 March,Rajasthan,32,,,,,3,,4.666666666666667,,,,,0.03702209610741167,,,
24 March,Rajasthan,32,,,,,,,4.666666666666667,,,,,,,,
25 March,Rajasthan,38,,,,,6,,5.166666666666667,,,,,0.07404419221482333,,,
26 March,Rajasthan,43,,,,,5,,5.666666666666667,,,,,0.061703493512352776,,,
27 March,Rajasthan,50,,,,,7,,5.5,,,,,0.08638489091729389,,,
28 March,Rajasthan,54,,,,,4,,5.0,,,,,0.04936279480988222,,,
29 March,Rajasthan,59,,3,,,5,,5.0,,,,,0.061703493512352776,,,
30 March,Rajasthan,79,,3,,,20,,7.833333333333333,,,,,0.2468139740494111,,,
31 March,Rajasthan,93,,3,,,14,,8.714285714285714,,,,,0.17276978183458777,,,
01 April,Rajasthan,120,,3,,,27,,11.714285714285714,,,,,0.333198864966705,,,
02 April,Rajasthan,133,,3,,,13,,12.857142857142858,,,,,0.1604290831321172,,,
03 April,Rajasthan,179,,3,,,46,,18.428571428571427,,,,,0.5676721403136455,,,
04 April,Rajasthan,206,,25,1,1,27,,21.714285714285715,,,,,0.333198864966705,,,1.0
05 April,Rajasthan,266,2.1663001873116703,25,1,,60,0.4886391399951136,29.571428571428573,0.4886391399951136,12279,12279,151.53143936763595,0.7404419221482332,151.53143936763595,12279.0,1.0
06 April,Rajasthan,301,2.451339685642153,25,2,1,35,,31.714285714285715,0.4886391399951136,,12279,151.53143936763595,0.43192445458646944,,12279.0,1.0
07 April,Rajasthan,343,1.9446649279963715,25,2,,42,0.7837283075200597,35.714285714285715,0.5782968590543145,5359,17638,217.66524371417566,0.5183093455037633,66.1338043465397,8819.0,1.0
08 April,Rajasthan,383,2.1714480099784557,45,3,1,40,,37.57142857142857,0.5782968590543145,,17638,217.66524371417566,0.4936279480988222,,8819.0,1.0
09 April,Rajasthan,463,2.4231956874443923,60,3,,80,5.4458815520762425,47.142857142857146,0.9525304862092426,1469,19107,235.79373010810488,0.9872558961976444,18.128486393929244,6369.0,1.0
10 April,Rajasthan,561,2.5101794263725448,60,3,,98,3.0228254164096238,54.57142857142857,1.252852476620878,3242,22349,275.80227530151444,1.2093884728421145,40.00854519340954,5587.25,1.0
11 April,Rajasthan,700,2.8161081385525204,116,9,6,139,5.542264752791069,70.57142857142857,1.6856418715050085,2508,24857,306.75274764731057,1.7153571196434072,30.95047234579615,4971.4,2.6666666666666665
12 April,Rajasthan,804,2.8205577968777407,121,11,2,104,2.8508771929824563,76.85714285714286,2.8534450881301616,3648,28505,351.77161651392316,1.2834326650569376,45.018868866612586,3245.2,2.5
13 April,Rajasthan,897,2.8203999496918626,121,11,,93,2.8190360715368294,85.14285714285714,2.8476312419974392,3299,31804,392.4835815333735,1.1476849793297617,40.71196501945036,3254.1666666666665,3.0
14 April,Rajasthan,1005,2.8773476866697205,147,11,,108,3.4571062740076823,94.57142857142857,3.5974551764025446,3124,34928,431.03592427989156,1.33279545986682,38.552342746518015,2881.6666666666665,3.0
15 April,Rajasthan,1076,2.8420496566296882,147,11,,71,2.421555252387449,99.0,3.426960735832262,2932,37860,467.2188528755352,0.8761896078754093,36.182928595643666,2888.8571428571427,4.0
16 April,Rajasthan,1131,2.7735543675511307,164,11,,55,1.8848526387936944,95.42857142857143,3.082460430990725,2918,40778,503.2290116893443,0.6787384286358805,36.01015881380908,3095.8571428571427,4.0
17 April,Rajasthan,1229,2.8683455084369966,183,17,6,98,4.736587723537941,95.42857142857143,3.2588545223924283,2069,42847,528.7619173047559,1.2093884728421145,25.53290561541158,2928.285714285714,4.666666666666667
18 April,Rajasthan,1351,2.862470072250355,200,21,4,122,2.8045977011494254,93.0,2.9140555058191584,4350,47197,582.4439566605027,1.5055652417014076,53.682039355746916,3191.4285714285716,4.0
19 April,Rajasthan,1478,2.863564149261828,205,23,2,127,2.8752546977586597,96.28571428571429,2.9166125751871563,4417,51614,636.9528228293152,1.5672687352137604,54.50886616881244,3301.285714285714,4.0
20 April,Rajasthan,1576,2.7509163902949902,205,25,2,98,1.726568005637773,97.0,2.6642078003609826,5676,57290,706.998628664538,1.2093884728421145,70.04580583522286,3640.8571428571427,3.5
21 April,Rajasthan,1735,2.8215052364535222,274,26,1,159,3.7839124226558782,104.28571428571429,2.748080108417407,4202,61492,758.8542446123193,1.9621710936928183,51.855615947781274,3794.8571428571427,3.0
