dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
23 June,West Bengal,14728,3.5043554608032323,9218,580,11,370,3.92656266581768,402.7142857142857,4.113947141835588,9423,420277,4219.2545007568215,,,9789.0,12.142857142857142
24 June,West Bengal,15173,3.5305259141020926,9702,591,11,445,4.689640636526504,410.42857142857144,4.176479139409798,9489,429766,4314.516687261631,,,9827.142857142857,12.142857142857142
25 June,West Bengal,15648,3.562371089428081,10190,606,15,475,5.004214075010535,416.14285714285717,4.223759189177433,9492,439258,4409.808991435268,,,9852.42857142857,12.571428571428571
26 June,West Bengal,16190,3.6074376942702124,10535,616,10,542,5.68312886651987,442.85714285714283,4.5465878591437745,9537,448795,4505.553060641334,,,9740.42857142857,12.428571428571429
27 June,West Bengal,16711,3.645959467036695,10789,629,13,521,5.456640134059489,454.2857142857143,4.71803088974941,9548,458343,4601.407561299771,,,9628.714285714286,12.714285714285714
28 June,West Bengal,17283,3.685813361313355,11193,639,10,572,5.415128277951339,476.85714285714283,4.9514203070533265,10563,468906,4707.4518732452125,,,9630.714285714286,12.0
29 June,West Bengal,17907,3.7429533526051433,11719,653,14,624,6.559444970040997,507.0,5.252719603344927,9513,478419,4802.95500110065,,,9652.142857142857,12.0
30 June,West Bengal,18559,3.8027776525598416,12130,668,15,652,6.778251377482067,547.2857142857143,5.6536946030902735,9619,488038,4899.5222865880305,,,9680.142857142857,12.571428571428571
01 July,West Bengal,19170,3.8525229302486355,12528,683,15,611,6.392550742833229,571.0,5.892672858617131,9558,497596,4995.477179475897,,,9690.0,13.142857142857142
02 July,West Bengal,19819,3.9013702728931636,13037,699,16,649,6.237385872176838,595.8571428571429,6.067526875463684,10405,508001,5099.935294196366,,,9820.42857142857,13.285714285714286
03 July,West Bengal,20488,3.9471808328227893,13571,717,18,669,6.052655387677554,614.0,6.117365746737073,11053,519054,5210.89882538381,,,10037.0,14.428571428571429
04 July,West Bengal,21231,4.005304939706304,14166,736,19,743,6.743510618987112,645.7142857142857,6.301495908210068,11018,530072,5321.510983768253,,,10247.0,15.285714285714286
05 July,West Bengal,22126,4.089168490153173,14711,757,21,895,8.124546114742193,691.8571428571429,6.70942894350392,11016,541088,5432.103063706811,,,10311.714285714286,16.857142857142858
06 July,West Bengal,22987,4.164258786573359,15235,779,22,861,7.8853374851176845,725.7142857142857,6.903299450997445,10919,552007,5541.72133901991,,,10512.57142857143,18.0
07 July,West Bengal,23837,4.240425376732007,15790,804,25,850,8.390918065153011,754.0,7.1229031430923495,10130,562137,5643.418667431093,,,10585.57142857143,19.428571428571427
